Coxiella_burnetii_Strain_CbCVIC1_WGS_GCF002633925v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Gammaproteobacteria<O>Legionellales<F>Coxiellaceae<G>Coxiella<S>Coxiella_burnetii
Coxiella_burnetii_Strain_42785537_WGS_GCF002633905v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Gammaproteobacteria<O>Legionellales<F>Coxiellaceae<G>Coxiella<S>Coxiella_burnetii
Coxiella_burnetii_Strain_3345937_WGS_GCF001572765v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Gammaproteobacteria<O>Legionellales<F>Coxiellaceae<G>Coxiella<S>Coxiella_burnetii
Coxiella_burnetii_Strain_14160_002_WGS_GCF002634085v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Gammaproteobacteria<O>Legionellales<F>Coxiellaceae<G>Coxiella<S>Coxiella_burnetii
Coxiella_burnetii_Z3055_WGS_GCF000367725v2.RefSeq <D>Bacteria<P>Proteobacteria<C>Gammaproteobacteria<O>Legionellales<F>Coxiellaceae<G>Coxiella<S>Coxiella_burnetii
Coxiella_burnetii_Strain_RSA439_WGS_GCF002109345v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Gammaproteobacteria<O>Legionellales<F>Coxiellaceae<G>Coxiella<S>Coxiella_burnetii
Coxiella_burnetii_Strain_RSA_439_WGS_GCF002094935v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Gammaproteobacteria<O>Legionellales<F>Coxiellaceae<G>Coxiella<S>Coxiella_burnetii
Coxiella_burnetii_RSA_493_Complete_GCF000007765v2.RefSeq <D>Bacteria<P>Proteobacteria<C>Gammaproteobacteria<O>Legionellales<F>Coxiellaceae<G>Coxiella<S>Coxiella_burnetii
Basilea_psittacipulmonis_DSM_24701_WGS_GCF000743945v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Basilea<S>Basilea_psittacipulmonis
Oligella_urethralis_Strain_FDAARGOS_329_WGS_GCF002984485v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Oligella<S>Oligella_urethralis
Taylorella_asinigenitalis_MCE3_Complete_GCF000226625v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Taylorella<S>Taylorella_asinigenitalis
Taylorella_equigenitalis_Strain_09_0932_WGS_GCF002288205v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Taylorella<S>Taylorella_equigenitalis
Taylorella_equigenitalis_Strain_89_0490_WGS_GCF002288125v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Taylorella<S>Taylorella_equigenitalis
Taylorella_equigenitalis_Strain_92_0972_WGS_GCF002288025v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Taylorella<S>Taylorella_equigenitalis
Taylorella_equigenitalis_14_56_Complete_GCF000367245v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Taylorella<S>Taylorella_equigenitalis
Taylorella_equigenitalis_Strain_98_0554_WGS_GCF002288245v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Taylorella<S>Taylorella_equigenitalis
Taylorella_equigenitalis_Strain_79_1587_WGS_GCF002288155v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Taylorella<S>Taylorella_equigenitalis
Taylorella_equigenitalis_ATCC_35865_Complete_GCF000276685v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Taylorella<S>Taylorella_equigenitalis
Taylorella_equigenitalis_MCE9_Complete_GCF000185745v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Taylorella<S>Taylorella_equigenitalis
Advenella_mimigardefordensis_DPN7_WGS_GCF000521505v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Advenella<S>Advenella_mimigardefordensis
Advenella_kashmirensis_WT001_Complete_GCF000219915v2.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Advenella<S>Advenella_kashmirensis
Paenalcaligenes_hominis_Strain_15S00501_WGS_GCF002005365v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Paenalcaligenes<S>Paenalcaligenes_hominis
Alcaligenes_aquatilis_Strain_BU33N_WGS_GCF003076515v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Alcaligenes<S>Alcaligenes_aquatilis
Alcaligenes_faecalis_Strain_JQ135_WGS_GCF002242175v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Alcaligenes<S>Alcaligenes_faecalis
Alcaligenes_faecalis_Strain_BDB4_WGS_GCF002205415v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Alcaligenes<S>Alcaligenes_faecalis
Alcaligenes_faecalis_Strain_DSM_30030_WGS_GCF002443155v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Alcaligenes<S>Alcaligenes_faecalis
Alcaligenes_faecalis_Strain_P156_WGS_GCF001641975v2.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Alcaligenes<S>Alcaligenes_faecalis
Alcaligenes_faecalis_Strain_ZD02_WGS_GCF000967305v2.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Alcaligenes<S>Alcaligenes_faecalis
Castellaniella_defragrans_65Phen_WGS_GCF000612685v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Castellaniella<S>Castellaniella_defragrans
Bordetella_flabilis_Strain_AU10664_WGS_GCF001676725v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_flabilis
Bordetella_bronchialis_Strain_AU17976_WGS_GCF001676745v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_bronchialis
Bordetella_bronchialis_Strain_AU3182_WGS_GCF001676705v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_bronchialis
Bordetella_bronchiseptica_Strain_I328_WGS_GCF001704355v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_bronchiseptica
Bordetella_parapertussis_Bpp5_Complete_GCF000317935v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_parapertussis
Bordetella_parapertussis_Strain_NCTC10520_WGS_GCF900475845v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_parapertussis
Bordetella_parapertussis_Strain_I440_WGS_GCF003186285v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_parapertussis
Bordetella_parapertussis_Strain_B337_WGS_GCF003186765v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_parapertussis
Bordetella_parapertussis_Strain_A747_WGS_GCF003186265v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_parapertussis
Bordetella_parapertussis_Strain_D577_WGS_GCF003186225v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_parapertussis
Bordetella_parapertussis_Strain_E738_WGS_GCF003186305v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_parapertussis
Bordetella_parapertussis_WGS_GCF002859965v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_parapertussis
Bordetella_parapertussis_Strain_H904_WGS_GCF001704255v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_parapertussis
Bordetella_parapertussis_12822_Complete_GCF000195695v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_parapertussis
Bordetella_bronchiseptica_Strain_F709_WGS_GCF003184465v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_bronchiseptica
Bordetella_bronchiseptica_Strain_I943_WGS_GCF003186595v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_bronchiseptica
Bordetella_bronchiseptica_Strain_A310_WGS_GCF002859225v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_bronchiseptica
Bordetella_bronchiseptica_MO149_Complete_GCF000317955v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_bronchiseptica
Bordetella_bronchiseptica_Strain_E010_WGS_GCF003186185v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_bronchiseptica
Bordetella_bronchiseptica_Strain_ATCC_10580_WGS_GCF000746565v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_bronchiseptica
Bordetella_bronchiseptica_253_Complete_GCF000318015v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_bronchiseptica
Bordetella_bronchiseptica_Strain_E001_WGS_GCF003186205v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_bronchiseptica
Bordetella_bronchiseptica_Strain_D755_WGS_GCF003186685v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_bronchiseptica
Bordetella_bronchiseptica_Strain_D973_WGS_GCF003184485v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_bronchiseptica
Bordetella_bronchiseptica_Strain_S798_WGS_GCF000829175v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_bronchiseptica
Bordetella_bronchiseptica_Strain_ATCC_BAA_588D_5_WGS_GCF001559055v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_bronchiseptica
Bordetella_bronchiseptica_RB50_Complete_GCF000195675v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_bronchiseptica
Bordetella_pertussis_18323_Complete_GCF000306945v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Tohama_I_Complete_GCF000195715v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis<I>Bordetella_pertussis_Tohama_I
Bordetella_pertussis_Strain_B199_WGS_GCF002892765v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J446_WGS_GCF001831415v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_B203_WGS_GCF001687385v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_137_WGS_GCF000812165v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J042_WGS_GCF002892745v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J043_WGS_GCF002892725v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J169_WGS_GCF001985985v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_Pelita_III_WGS_GCF002021795v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_E476_WGS_GCF001605295v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_C393_WGS_GCF001605275v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_CS_Complete_GCF000212975v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J222_WGS_GCF002442755v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J223_WGS_GCF002442655v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J207_WGS_GCF002859765v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J473_WGS_GCF002240495v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J304_WGS_GCF002859785v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J313_WGS_GCF002859825v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J148_WGS_GCF002859645v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J365_WGS_GCF002892705v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_NCTC10910_WGS_GCF900475665v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J094_WGS_GCF002859745v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J199_WGS_GCF002892665v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J295_WGS_GCF002859725v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J081_WGS_GCF002859625v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J074_WGS_GCF002859605v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J306_WGS_GCF002859805v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J173_WGS_GCF002859665v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J230_WGS_GCF002859705v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J014_WGS_GCF002892685v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J203_WGS_GCF002859685v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_I385_WGS_GCF002859585v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_I384_WGS_GCF002859565v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J294_WGS_GCF002859205v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_NCTC13667_WGS_GCF900187345v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J224_WGS_GCF002442735v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J109_WGS_GCF002442695v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J108_WGS_GCF002442715v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J226_WGS_GCF002442635v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J160_WGS_GCF002286295v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J310_WGS_GCF002442815v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J165_WGS_GCF002442615v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J625_WGS_GCF002240515v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J151_WGS_GCF002442675v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_B226_WGS_GCF002285975v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_E945_WGS_GCF002285955v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J209_WGS_GCF002286315v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J172_WGS_GCF002286335v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_NCTC13666_WGS_GCF900186845v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_D422_WGS_GCF002286015v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_D925_WGS_GCF002286175v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_C934_WGS_GCF002286055v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_E537_WGS_GCF002285995v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J308_WGS_GCF002442795v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J153_WGS_GCF002286375v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J170_WGS_GCF002442775v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J154_WGS_GCF002286355v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_F013_WGS_GCF002310915v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_E025_WGS_GCF002286155v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_D799_WGS_GCF002286095v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_E541_WGS_GCF002286135v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_D717_WGS_GCF002286115v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_E898_WGS_GCF002286075v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_D735_WGS_GCF002286035v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_H696_WGS_GCF002240475v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_J078_WGS_GCF002240435v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_VA_15_WGS_GCF001686525v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
Bordetella_pertussis_Strain_VA_150_WGS_GCF001686445v1.RefSeq <D>Bacteria<P>Proteobacteria<C>Betaproteobacteria<O>Burkholderiales<F>Alcaligenaceae<G>Bordetella<S>Bordetella_pertussis
